	날짜	종가	전일비	시가	고가	저가	거래량
649	2015.10.08	9345	0	9345	9345	9345	0
650	2015.10.07	9345	0	9345	9345	9345	0
651	2015.10.06	9345	160	9385	9385	9335	18
652	2015.10.05	9185	170	9130	9185	9130	102
653	2015.10.02	9015	0	9015	9015	9015	0
654	2015.10.01	9015	125	8960	9015	8960	26
655	2015.09.30	8890	155	8895	8895	8890	11
656	2015.09.25	9045	35	9045	9045	9045	1
657	2015.09.24	9080	0	9080	9080	9080	0
658	2015.09.23	9080	205	9170	9170	9005	51
659	2015.09.22	9285	15	9225	9285	9225	34
660	2015.09.21	9270	35	9270	9270	9270	80
661	2015.09.18	9305	180	9305	9305	9305	3
662	2015.09.17	9485	135	9480	9485	9480	14
663	2015.09.16	9350	50	9350	9785	9350	189
664	2015.09.15	9300	45	9300	9300	9300	21
665	2015.09.14	9345	130	9245	9345	9245	127
666	2015.09.11	9215	0	9215	9215	9215	0
667	2015.09.10	9215	145	9215	9215	9215	3
668	2015.09.09	9360	170	9360	9360	9360	50
669	2015.09.08	9190	0	9190	9190	9190	0
670	2015.09.07	9190	0	9190	9190	9190	0
671	2015.09.04	9190	0	9190	9190	9190	0
672	2015.09.03	9190	120	9260	9260	9190	152
673	2015.09.02	9070	0	9070	9070	9070	0
674	2015.09.01	9070	150	9090	9145	9060	70
675	2015.08.31	9220	80	9335	9335	9220	23
676	2015.08.28	9300	220	9320	9400	9300	1732
677	2015.08.27	9080	40	9110	9190	9080	230
678	2015.08.26	9040	60	8815	9045	8815	2293
679	2015.08.25	8980	150	9025	9090	8980	180
680	2015.08.24	9130	465	9320	9330	9130	219
681	2015.08.21	9595	280	9595	9595	9595	0
682	2015.08.20	9875	85	9875	9875	9875	105
683	2015.08.19	9960	45	9960	9960	9960	100
684	2015.08.18	10005	85	9990	10005	9965	539
685	2015.08.17	9920	10	9945	9945	9920	101
686	2015.08.13	9910	135	9910	9910	9910	110
687	2015.08.12	9775	115	9915	9915	9775	104
688	2015.08.11	9890	0	9995	9995	9890	195
689	2015.08.10	9890	10	9870	9890	9865	96
690	2015.08.07	9900	60	9895	9900	9895	103
691	2015.08.06	9960	45	9960	9960	9960	100
692	2015.08.05	9915	25	9915	9915	9915	102
693	2015.08.04	9940	20	9935	9940	9935	101
694	2015.08.03	9960	50	9985	9985	9925	110
695	2015.07.31	9910	10	9980	9980	9910	2
696	2015.07.30	9920	115	9985	9985	9920	101
697	2015.07.29	9805	25	9935	9935	9800	231
698	2015.07.28	9830	10	9830	9830	9830	100
699	2015.07.27	9840	145	9750	9840	9750	215
700	2015.07.24	9985	25	9990	9990	9965	139
701	2015.07.23	9960	0	9960	9960	9960	0
702	2015.07.22	9960	120	10025	10025	9895	356
703	2015.07.21	10080	30	10090	10090	10080	201
704	2015.07.20	10050	45	9945	10080	9945	114
705	2015.07.17	10005	5	10055	10625	10005	182
706	2015.07.16	10000	0	10025	10025	10000	102
707	2015.07.15	10000	35	10000	10000	10000	101
708	2015.07.14	9965	135	9965	9965	9965	2
709	2015.07.13	9830	35	9810	9840	9810	102
710	2015.07.10	9795	65	9795	9795	9795	18
711	2015.07.09	9730	70	9730	9730	9730	31
712	2015.07.08	9800	70	9840	9840	9800	496
713	2015.07.07	9730	140	9830	9835	9720	220
714	2015.07.06	9590	155	9700	9705	9590	111
715	2015.07.03	9745	55	9800	9840	9740	115
716	2015.07.02	9800	35	9805	9805	9800	106
717	2015.07.01	9765	30	9750	9765	9750	107
718	2015.06.30	9735	10	9735	9735	9675	362
719	2015.06.29	9725	200	9780	9780	9725	186
720	2015.06.26	9925	55	9930	9930	9925	121
721	2015.06.25	9980	10	9980	9980	9980	0
722	2015.06.24	9990	65	10040	10040	9990	706
723	2015.06.23	10055	55	10050	10055	9985	506
724	2015.06.22	10000	35	9995	10000	9995	304
725	2015.06.19	9965	75	10025	10025	9965	413
726	2015.06.18	9890	30	9910	9910	9890	260
727	2015.06.17	9920	85	9915	9920	9915	719
728	2015.06.16	9835	15	9840	9845	9835	676
729	2015.06.15	9850	100	9855	9860	9805	665
730	2015.06.12	9950	5	9960	9960	9945	603
731	2015.06.11	9945	145	9945	9950	9945	815
732	2015.06.10	9800	20	9820	9845	9800	718
733	2015.06.09	9820	60	9830	9835	9810	818
734	2015.06.08	9880	35	9880	9880	9865	604
735	2015.06.05	9915	60	9920	9920	9910	859
736	2015.06.04	9975	25	9940	9980	9940	1685
737	2015.06.03	9950	10	9910	9950	9910	2182
738	2015.06.02	9960	10	9920	9960	9920	111
739	2015.06.01	9950	50	9955	9955	9910	163
